GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US39113150100,39113150100,"Census Tract 1501, Montgomery County, Ohio",6331,20,6137,103,42,33,0,15,20,23,0,15,0,15,132,91,0,15,132,91
1400000US39113160100,39113160100,"Census Tract 1601, Montgomery County, Ohio",1974,224,1967,226,0,11,0,11,0,11,0,11,0,11,7,11,0,11,7,11
1400000US39113165000,39113165000,"Census Tract 1650, Montgomery County, Ohio",6441,225,6250,270,0,15,0,15,134,121,0,15,0,15,57,68,0,15,57,68
1400000US39113165100,39113165100,"Census Tract 1651, Montgomery County, Ohio",2403,344,124,81,2213,357,0,11,19,27,0,11,10,16,37,43,0,11,37,43
1400000US39113165200,39113165200,"Census Tract 1652, Montgomery County, Ohio",1680,223,791,194,736,132,0,11,6,9,0,11,25,29,122,98,0,11,122,98
1400000US39113980000,39113980000,"Census Tract 9800, Montgomery County, Ohio",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US39115968800,39115968800,"Census Tract 9688, Morgan County, Ohio",3677,321,3587,323,0,11,32,36,9,13,0,11,0,11,49,34,0,11,49,34
1400000US39115968900,39115968900,"Census Tract 9689, Morgan County, Ohio",4094,175,3717,167,249,81,5,9,1,3,0,11,19,19,103,47,0,11,103,47
1400000US39115969000,39115969000,"Census Tract 9690, Morgan County, Ohio",3737,275,3549,282,48,26,0,11,0,11,0,11,16,27,124,67,0,11,124,67
1400000US39115969100,39115969100,"Census Tract 9691, Morgan County, Ohio",3405,367,3047,350,231,73,0,11,9,13,0,11,5,9,113,61,0,11,113,61
1400000US39117965000,39117965000,"Census Tract 9650, Morrow County, Ohio",4275,456,4197,446,9,17,0,11,0,11,0,11,24,45,45,48,16,33,29,38
1400000US39117965100,39117965100,"Census Tract 9651, Morrow County, Ohio",4780,477,4707,493,0,11,0,11,0,11,0,11,0,11,73,100,0,11,73,100
1400000US39117965200,39117965200,"Census Tract 9652, Morrow County, Ohio",7121,217,6827,190,81,70,0,15,23,51,0,15,2,4,188,123,0,15,188,123
1400000US39117965300,39117965300,"Census Tract 9653, Morrow County, Ohio",5776,386,5588,378,3,10,19,24,21,14,0,15,0,15,145,74,0,15,145,74
1400000US39117965400,39117965400,"Census Tract 9654, Morrow County, Ohio",6312,527,6206,528,49,45,0,15,0,15,0,15,4,8,53,59,0,15,53,59
1400000US39117965500,39117965500,"Census Tract 9655, Morrow County, Ohio",6732,521,6587,532,0,15,0,15,0,15,0,15,0,15,145,83,0,15,145,83
1400000US39119911000,39119911000,"Census Tract 9110, Muskingum County, Ohio",4799,438,4716,444,5,10,47,55,21,19,0,11,0,11,10,16,0,11,10,16
1400000US39119911100,39119911100,"Census Tract 9111, Muskingum County, Ohio",5895,440,5758,452,15,18,4,7,0,15,0,15,0,15,118,89,0,15,118,89
1400000US39119911200,39119911200,"Census Tract 9112, Muskingum County, Ohio",6673,431,6307,437,18,21,45,52,99,114,0,15,102,120,102,63,0,15,102,63
1400000US39119911300,39119911300,"Census Tract 9113, Muskingum County, Ohio",6266,486,6025,474,133,144,14,21,0,15,0,15,0,15,94,67,0,15,94,67
1400000US39119911400,39119911400,"Census Tract 9114, Muskingum County, Ohio",3570,461,2735,494,455,167,18,26,0,11,0,11,0,11,362,152,0,11,362,152
1400000US39119911500,39119911500,"Census Tract 9115, Muskingum County, Ohio",4727,373,4421,397,233,151,0,11,0,11,0,11,18,29,55,64,0,11,55,64
1400000US39119911600,39119911600,"Census Tract 9116, Muskingum County, Ohio",6139,438,5534,467,301,165,0,15,40,45,0,15,33,52,231,153,130,161,101,70
1400000US39119911700,39119911700,"Census Tract 9117, Muskingum County, Ohio",3497,370,3230,374,122,88,0,11,20,37,0,11,0,11,125,109,0,11,125,109
1400000US39119911800,39119911800,"Census Tract 9118, Muskingum County, Ohio",2935,262,2515,238,107,89,0,11,0,11,15,24,0,11,298,212,0,11,298,212
1400000US39119911900,39119911900,"Census Tract 9119, Muskingum County, Ohio",3665,320,3125,248,392,213,0,11,0,11,0,11,0,11,148,115,6,11,142,114
1400000US39119912000,39119912000,"Census Tract 9120, Muskingum County, Ohio",3194,366,3078,364,49,46,10,17,0,11,0,11,0,11,57,55,0,11,57,55
1400000US39119912100,39119912100,"Census Tract 9121, Muskingum County, Ohio",3512,295,2727,264,516,162,0,11,12,18,0,11,10,20,247,125,0,11,247,125
1400000US39119912200,39119912200,"Census Tract 9122, Muskingum County, Ohio",3258,302,2582,274,241,83,37,47,0,11,0,11,0,11,398,214,0,11,398,214
1400000US39119912300,39119912300,"Census Tract 9123, Muskingum County, Ohio",4361,335,4014,340,127,89,0,11,13,21,0,11,0,11,207,134,0,11,207,134
1400000US39119912400,39119912400,"Census Tract 9124, Muskingum County, Ohio",4089,351,3884,351,53,54,0,11,18,31,0,11,0,11,134,103,0,11,134,103
1400000US39119912500,39119912500,"Census Tract 9125, Muskingum County, Ohio",4443,400,4326,388,0,11,32,44,0,11,4,9,4,7,77,61,35,55,42,23
1400000US39119912600,39119912600,"Census Tract 9126, Muskingum County, Ohio",3712,338,3712,338,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US39119912700,39119912700,"Census Tract 9127, Muskingum County, Ohio",5635,380,5607,377,0,15,0,15,0,15,0,15,0,15,28,49,0,15,28,49
1400000US39119912800,39119912800,"Census Tract 9128, Muskingum County, Ohio",5646,228,5344,235,65,47,0,15,77,33,0,15,35,33,125,53,19,30,106,46
1400000US39121968300,39121968300,"Census Tract 9683, Noble County, Ohio",3879,292,3856,296,0,11,0,11,0,11,0,11,0,11,23,17,0,11,23,17
1400000US39121968400,39121968400,"Census Tract 9684, Noble County, Ohio",7240,347,6222,380,829,138,10,18,0,15,0,15,68,48,111,73,0,15,111,73
1400000US39121968500,39121968500,"Census Tract 9685, Noble County, Ohio",3389,315,3357,302,0,11,0,11,0,11,0,11,0,11,32,43,0,11,32,43
1400000US39123050100,39123050100,"Census Tract 501, Ottawa County, Ohio",625,97,596,95,11,14,0,11,0,11,0,11,0,11,18,22,11,17,7,16
1400000US39123050201,39123050201,"Census Tract 502.01, Ottawa County, Ohio",1916,125,1842,132,21,20,7,11,9,13,8,13,14,21,15,23,0,11,15,23
1400000US39123050202,39123050202,"Census Tract 502.02, Ottawa County, Ohio",1651,124,1621,123,12,15,6,10,0,11,0,11,5,7,7,10,7,10,0,11
1400000US39123050301,39123050301,"Census Tract 503.01, Ottawa County, Ohio",2686,268,2632,252,46,68,0,11,0,11,0,11,8,12,0,11,0,11,0,11
1400000US39123050302,39123050302,"Census Tract 503.02, Ottawa County, Ohio",2429,266,2399,260,0,11,3,7,0,11,0,11,14,23,13,17,0,11,13,17
1400000US39123050500,39123050500,"Census Tract 505, Ottawa County, Ohio",2967,219,2605,291,63,49,0,11,0,11,0,11,262,152,37,35,0,11,37,35
1400000US39123050600,39123050600,"Census Tract 506, Ottawa County, Ohio",3505,235,3341,234,121,101,0,11,0,11,0,11,21,23,22,25,9,17,13,20
1400000US39123050700,39123050700,"Census Tract 507, Ottawa County, Ohio",3440,156,3185,172,0,11,0,11,20,21,0,11,156,125,79,73,0,11,79,73
1400000US39123050800,39123050800,"Census Tract 508, Ottawa County, Ohio",4322,285,4310,286,0,11,0,11,0,11,0,11,12,18,0,11,0,11,0,11
1400000US39123050900,39123050900,"Census Tract 509, Ottawa County, Ohio",5629,22,5451,132,45,68,0,15,0,15,4,8,42,68,87,65,12,17,75,63
1400000US39123051000,39123051000,"Census Tract 510, Ottawa County, Ohio",5033,19,4627,129,43,55,0,15,99,53,0,15,83,73,181,87,48,69,133,84
1400000US39123051100,39123051100,"Census Tract 511, Ottawa County, Ohio",3776,22,3646,73,13,14,0,11,18,31,0,11,8,12,91,68,21,28,70,62
1400000US39123051200,39123051200,"Census Tract 512, Ottawa County, Ohio",3183,265,3113,258,23,34,0,11,0,11,0,11,0,11,47,63,0,11,47,63
1400000US39125960100,39125960100,"Census Tract 9601, Paulding County, Ohio",2808,274,2780,271,16,19,10,15,0,11,0,11,2,3,0,11,0,11,0,11
1400000US39125960200,39125960200,"Census Tract 9602, Paulding County, Ohio",4456,204,4310,216,42,29,19,18,1,3,6,9,15,18,63,51,2,3,61,51
1400000US39125960300,39125960300,"Census Tract 9603, Paulding County, Ohio",4037,193,3863,204,49,36,14,15,24,31,2,3,10,8,75,47,7,12,68,45
1400000US39125960400,39125960400,"Census Tract 9604, Paulding County, Ohio",4167,263,3632,315,80,58,13,18,54,37,0,11,264,165,124,68,26,29,98,66
1400000US39125960500,39125960500,"Census Tract 9605, Paulding County, Ohio",3697,271,3604,264,8,10,6,10,0,11,0,11,27,32,52,34,5,6,47,37
1400000US39127965800,39127965800,"Census Tract 9658, Perry County, Ohio",7607,407,7321,410,21,25,0,15,43,32,0,15,0,15,222,133,0,15,222,133
1400000US39127965900,39127965900,"Census Tract 9659, Perry County, Ohio",6596,460,6596,460,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US39127966000,39127966000,"Census Tract 9660, Perry County, Ohio",5087,110,4928,124,0,15,0,15,31,30,0,15,0,15,128,84,0,15,128,84
1400000US39127966100,39127966100,"Census Tract 9661, Perry County, Ohio",4304,381,4262,366,2,5,35,56,0,11,0,11,0,11,5,8,0,11,5,8
1400000US39127966200,39127966200,"Census Tract 9662, Perry County, Ohio",5963,300,5778,300,33,36,0,15,0,15,0,15,16,25,136,98,0,15,136,98
1400000US39127966300,39127966300,"Census Tract 9663, Perry County, Ohio",6468,414,6309,412,41,42,33,45,0,15,0,15,26,37,59,45,10,17,49,42
1400000US39129020100,39129020100,"Census Tract 201, Pickaway County, Ohio",1836,181,1634,188,137,91,0,11,0,11,0,11,0,11,65,53,0,11,65,53
1400000US39129020200,39129020200,"Census Tract 202, Pickaway County, Ohio",2685,227,2585,231,51,51,6,10,0,11,0,11,0,11,43,43,0,11,43,43
1400000US39129020310,39129020310,"Census Tract 203.10, Pickaway County, Ohio",5177,297,5008,322,11,17,0,15,0,15,0,15,30,41,128,116,60,86,68,75
1400000US39129020320,39129020320,"Census Tract 203.20, Pickaway County, Ohio",3482,272,3221,239,207,121,0,11,0,11,0,11,0,11,54,52,0,11,54,52
1400000US39129020400,39129020400,"Census Tract 204, Pickaway County, Ohio",2625,368,2520,362,78,103,16,20,0,11,0,11,0,11,11,15,0,11,11,15
1400000US39129021100,39129021100,"Census Tract 211, Pickaway County, Ohio",7965,468,7854,475,26,27,0,15,10,20,0,15,10,21,65,61,41,56,24,28
1400000US39129021200,39129021200,"Census Tract 212, Pickaway County, Ohio",7683,17,7162,230,15,18,122,112,0,15,0,15,0,15,384,182,19,39,365,178
1400000US39129021300,39129021300,"Census Tract 213, Pickaway County, Ohio",3510,222,2028,183,1265,139,20,27,0,11,0,11,7,13,190,78,0,11,190,78
1400000US39129021401,39129021401,"Census Tract 214.01, Pickaway County, Ohio",3389,18,3350,34,0,11,0,11,0,11,0,11,0,11,39,31,0,11,39,31
1400000US39129021402,39129021402,"Census Tract 214.02, Pickaway County, Ohio",6619,222,6332,236,14,19,0,15,156,60,1,2,0,15,116,69,0,15,116,69
1400000US39129021500,39129021500,"Census Tract 215, Pickaway County, Ohio",3448,256,3401,255,0,11,0,11,0,11,0,11,11,15,36,38,0,11,36,38
1400000US39129021600,39129021600,"Census Tract 216, Pickaway County, Ohio",3219,284,3197,285,0,11,0,11,0,11,0,11,0,11,22,23,0,11,22,23
1400000US39129021700,39129021700,"Census Tract 217, Pickaway County, Ohio",4877,214,4772,240,33,38,21,33,0,11,0,11,0,11,51,57,0,11,51,57
1400000US39131952200,39131952200,"Census Tract 9522, Pike County, Ohio",5815,506,5566,550,159,103,2,4,0,15,0,15,0,15,88,81,0,15,88,81
1400000US39131952300,39131952300,"Census Tract 9523, Pike County, Ohio",5124,514,4931,520,0,15,0,15,0,15,0,15,0,15,193,131,0,15,193,131
1400000US39131952400,39131952400,"Census Tract 9524, Pike County, Ohio",3275,290,3111,320,31,38,0,11,64,46,0,11,61,81,8,14,0,11,8,14
1400000US39131952500,39131952500,"Census Tract 9525, Pike County, Ohio",3745,338,3734,338,7,12,4,8,0,11,0,11,0,11,0,11,0,11,0,11
1400000US39131952600,39131952600,"Census Tract 9526, Pike County, Ohio",5773,493,5523,509,0,15,13,20,25,41,87,117,0,15,125,94,16,29,109,89
1400000US39131952700,39131952700,"Census Tract 9527, Pike County, Ohio",4664,503,4477,497,1,3,26,47,0,11,0,11,0,11,160,122,0,11,160,122
1400000US39133600102,39133600102,"Census Tract 6001.02, Portage County, Ohio",3584,227,3367,208,98,50,1,2,87,45,0,11,9,11,22,23,0,11,22,23
1400000US39133600103,39133600103,"Census Tract 6001.03, Portage County, Ohio",6050,252,5945,245,12,20,0,15,25,30,0,15,16,20,52,52,0,15,52,52
1400000US39133600200,39133600200,"Census Tract 6002, Portage County, Ohio",6059,200,5958,192,24,34,0,15,14,18,0,15,6,17,57,43,0,15,57,43
1400000US39133600301,39133600301,"Census Tract 6003.01, Portage County, Ohio",8894,309,7805,444,410,220,12,20,440,225,0,15,0,15,227,159,26,39,201,157
1400000US39133600302,39133600302,"Census Tract 6003.02, Portage County, Ohio",6769,312,6363,441,166,159,0,15,162,187,0,15,0,15,78,82,0,15,78,82
1400000US39133600401,39133600401,"Census Tract 6004.01, Portage County, Ohio",6662,418,5298,536,744,227,0,15,86,72,0,15,264,255,270,177,15,24,255,174
1400000US39133600402,39133600402,"Census Tract 6004.02, Portage County, Ohio",5074,426,4615,441,270,227,0,15,100,78,0,15,9,12,80,79,0,15,80,79
1400000US39133600403,39133600403,"Census Tract 6004.03, Portage County, Ohio",4658,311,4060,351,314,167,8,12,36,41,0,11,148,175,92,109,0,11,92,109
1400000US39133600500,39133600500,"Census Tract 6005, Portage County, Ohio",5646,27,5494,78,101,54,14,17,0,15,0,15,0,15,37,38,0,15,37,38
1400000US39133600602,39133600602,"Census Tract 6006.02, Portage County, Ohio",2824,20,2800,35,0,11,18,27,6,11,0,11,0,11,0,11,0,11,0,11
1400000US39133600603,39133600603,"Census Tract 6006.03, Portage County, Ohio",3590,261,3435,265,64,41,5,8,0,11,0,11,3,4,83,52,7,11,76,47
1400000US39133600703,39133600703,"Census Tract 6007.03, Portage County, Ohio",1846,187,1810,185,0,11,36,44,0,11,0,11,0,11,0,11,0,11,0,11
1400000US39133600704,39133600704,"Census Tract 6007.04, Portage County, Ohio",1666,150,1640,156,0,11,20,33,6,9,0,11,0,11,0,11,0,11,0,11
1400000US39133600705,39133600705,"Census Tract 6007.05, Portage County, Ohio",2582,16,2517,63,0,11,0,11,0,11,0,11,19,29,46,55,0,11,46,55
1400000US39133600706,39133600706,"Census Tract 6007.06, Portage County, Ohio",2907,33,2779,108,104,89,0,11,0,11,0,11,24,36,0,11,0,11,0,11
1400000US39133600800,39133600800,"Census Tract 6008, Portage County, Ohio",3237,240,2931,241,146,87,0,11,11,18,0,11,0,11,149,93,0,11,149,93
1400000US39133600901,39133600901,"Census Tract 6009.01, Portage County, Ohio",3933,274,3350,295,318,177,0,11,0,11,0,11,0,11,265,130,0,11,265,130
1400000US39133600902,39133600902,"Census Tract 6009.02, Portage County, Ohio",5602,378,5359,400,9,18,0,15,0,15,0,15,0,15,234,150,0,15,234,150
1400000US39133601000,39133601000,"Census Tract 6010, Portage County, Ohio",2507,229,1933,241,290,180,17,30,28,33,0,11,22,42,217,124,0,11,217,124
1400000US39133601100,39133601100,"Census Tract 6011, Portage County, Ohio",5466,361,5303,381,136,130,0,15,0,15,0,15,24,38,3,6,0,15,3,6
1400000US39133601200,39133601200,"Census Tract 6012, Portage County, Ohio",4635,433,4105,432,138,88,0,11,272,161,0,11,50,59,70,58,0,11,70,58
1400000US39133601300,39133601300,"Census Tract 6013, Portage County, Ohio",7996,671,6448,648,792,236,0,15,135,118,0,15,0,15,621,393,14,24,607,393
1400000US39133601400,39133601400,"Census Tract 6014, Portage County, Ohio",5151,578,4117,478,687,429,0,15,133,119,0,15,35,48,179,120,0,15,179,120
1400000US39133601501,39133601501,"Census Tract 6015.01, Portage County, Ohio",2356,306,2143,299,56,43,0,11,64,45,0,11,0,11,93,76,0,11,93,76
1400000US39133601502,39133601502,"Census Tract 6015.02, Portage County, Ohio",5695,583,4168,448,748,166,6,12,545,167,0,15,11,15,217,91,5,8,212,91
1400000US39133601503,39133601503,"Census Tract 6015.03, Portage County, Ohio",4350,522,3712,521,183,132,0,11,316,125,0,11,12,19,127,76,10,17,117,74
1400000US39133601600,39133601600,"Census Tract 6016, Portage County, Ohio",4092,256,3891,273,0,11,3,6,25,24,0,11,7,12,166,108,0,11,166,108
1400000US39133601701,39133601701,"Census Tract 6017.01, Portage County, Ohio",5635,430,4936,455,305,207,0,15,266,185,0,15,0,15,128,104,0,15,128,104
1400000US39133601702,39133601702,"Census Tract 6017.02, Portage County, Ohio",6207,332,5972,383,96,95,0,15,9,16,0,15,0,15,130,137,0,15,130,137
1400000US39133601801,39133601801,"Census Tract 6018.01, Portage County, Ohio",3901,203,3733,224,70,56,22,39,26,25,0,11,6,10,44,57,0,11,44,57
1400000US39133601802,39133601802,"Census Tract 6018.02, Portage County, Ohio",4289,201,4191,204,0,11,43,49,23,28,0,11,0,11,32,29,0,11,32,29
1400000US39133601901,39133601901,"Census Tract 6019.01, Portage County, Ohio",2722,19,2710,25,0,11,0,11,0,11,0,11,12,19,0,11,0,11,0,11
1400000US39133601902,39133601902,"Census Tract 6019.02, Portage County, Ohio",2806,17,2806,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US39133602000,39133602000,"Census Tract 6020, Portage County, Ohio",5279,23,5175,95,21,32,0,15,0,15,0,15,0,15,83,85,0,15,83,85
1400000US39133602100,39133602100,"Census Tract 6021, Portage County, Ohio",7227,339,7159,340,18,32,0,15,26,41,0,15,0,15,24,35,0,15,24,35
1400000US39135400100,39135400100,"Census Tract 4001, Preble County, Ohio",3253,24,3106,73,73,49,2,3,0,11,0,11,0,11,72,51,0,11,72,51
1400000US39135410100,39135410100,"Census Tract 4101, Preble County, Ohio",2207,167,2175,168,9,13,11,17,0,11,0,11,0,11,12,12,0,11,12,12
1400000US39135420100,39135420100,"Census Tract 4201, Preble County, Ohio",4525,23,4495,31,8,11,8,10,7,13,0,11,0,11,7,9,0,11,7,9
1400000US39135430100,39135430100,"Census Tract 4301, Preble County, Ohio",2757,26,2708,38,5,9,0,11,0,11,0,11,0,11,44,31,0,11,44,31
1400000US39135440100,39135440100,"Census Tract 4401, Preble County, Ohio",3796,20,3600,112,26,34,0,11,120,89,0,11,0,11,50,52,0,11,50,52
1400000US39135450100,39135450100,"Census Tract 4501, Preble County, Ohio",2171,132,2047,137,0,11,6,8,53,71,0,11,0,11,65,60,0,11,65,60
1400000US39135455001,39135455001,"Census Tract 4550.01, Preble County, Ohio",2313,209,2178,220,17,19,0,11,0,11,0,11,0,11,118,76,5,8,113,76
1400000US39135455002,39135455002,"Census Tract 4550.02, Preble County, Ohio",5578,227,5492,223,64,48,15,19,0,15,0,15,0,15,7,12,0,15,7,12
1400000US39135460100,39135460100,"Census Tract 4601, Preble County, Ohio",2930,178,2884,180,10,13,12,23,0,11,0,11,0,11,24,29,24,29,0,11
1400000US39135470101,39135470101,"Census Tract 4701.01, Preble County, Ohio",3549,83,3526,90,0,11,0,11,23,40,0,11,0,11,0,11,0,11,0,11
1400000US39135470102,39135470102,"Census Tract 4701.02, Preble County, Ohio",4237,83,4101,112,19,31,56,72,0,11,0,11,0,11,61,81,0,11,61,81
1400000US39135480100,39135480100,"Census Tract 4801, Preble County, Ohio",4366,38,4274,78,28,34,8,13,11,17,2,4,0,11,43,43,0,11,43,43
1400000US39137030100,39137030100,"Census Tract 301, Putnam County, Ohio",4436,195,3826,206,5,10,0,11,0,11,0,11,493,127,112,50,55,40,57,24
1400000US39137030200,39137030200,"Census Tract 302, Putnam County, Ohio",5876,294,5815,294,26,27,0,15,0,15,0,15,1,3,34,31,15,23,19,20
1400000US39137030300,39137030300,"Census Tract 303, Putnam County, Ohio",7797,23,7293,247,14,16,0,15,16,20,0,15,383,250,91,80,37,47,54,41
1400000US39137030400,39137030400,"Census Tract 304, Putnam County, Ohio",3302,171,3115,186,37,43,0,11,0,11,0,11,50,44,100,66,14,17,86,65
1400000US39137030500,39137030500,"Census Tract 305, Putnam County, Ohio",3736,20,3664,53,10,13,0,11,5,10,0,11,32,33,25,26,4,7,21,24
1400000US39137030600,39137030600,"Census Tract 306, Putnam County, Ohio",4168,253,4126,256,16,18,0,11,4,10,0,11,0,11,22,29,0,11,22,29
1400000US39137030700,39137030700,"Census Tract 307, Putnam County, Ohio",4869,183,4799,188,3,5,10,11,35,38,0,11,0,11,22,26,0,11,22,26
1400000US39139000400,39139000400,"Census Tract 4, Richland County, Ohio",2391,255,1981,296,258,150,0,11,0,11,0,11,0,11,152,90,16,25,136,87
1400000US39139000500,39139000500,"Census Tract 5, Richland County, Ohio",3586,276,2862,344,545,195,15,19,5,10,0,11,5,8,154,108,6,12,148,104
1400000US39139000600,39139000600,"Census Tract 6, Richland County, Ohio",3260,389,1794,409,928,236,12,18,21,28,0,11,36,53,469,183,92,85,377,187
1400000US39139000700,39139000700,"Census Tract 7, Richland County, Ohio",2782,369,1235,326,1425,256,8,12,0,11,0,11,19,33,95,67,0,11,95,67
1400000US39139000800,39139000800,"Census Tract 8, Richland County, Ohio",2640,306,2438,304,110,79,0,11,0,11,0,11,0,11,92,85,0,11,92,85
1400000US39139000900,39139000900,"Census Tract 9, Richland County, Ohio",4332,282,4195,282,21,20,6,13,17,22,0,11,0,11,93,77,7,11,86,74
1400000US39139001000,39139001000,"Census Tract 10, Richland County, Ohio",5035,555,3998,497,410,178,0,15,0,15,0,15,79,124,548,339,37,52,511,338
1400000US39139001100,39139001100,"Census Tract 11, Richland County, Ohio",2933,247,2736,256,113,72,0,11,0,11,0,11,0,11,84,80,0,11,84,80
1400000US39139001200,39139001200,"Census Tract 12, Richland County, Ohio",4026,326,3487,344,370,174,0,11,54,47,0,11,8,10,107,63,8,13,99,62
1400000US39139001300,39139001300,"Census Tract 13, Richland County, Ohio",3264,350,2810,313,268,157,22,28,7,11,0,11,0,11,157,85,0,11,157,85
1400000US39139001400,39139001400,"Census Tract 14, Richland County, Ohio",2148,297,1751,281,339,146,20,27,0,11,0,11,15,24,23,34,0,11,23,34
1400000US39139001500,39139001500,"Census Tract 15, Richland County, Ohio",1939,219,1716,186,73,80,8,11,7,11,0,11,0,11,135,123,0,11,135,123
1400000US39139001600,39139001600,"Census Tract 16, Richland County, Ohio",2248,228,2087,251,46,44,0,11,0,11,0,11,0,11,115,59,0,11,115,59
1400000US39139001700,39139001700,"Census Tract 17, Richland County, Ohio",5306,247,1944,213,2308,284,10,18,6,12,0,15,51,37,987,251,74,59,913,239
1400000US39139001800,39139001800,"Census Tract 18, Richland County, Ohio",3368,233,3042,247,222,137,0,11,34,53,0,11,0,11,70,47,0,11,70,47
1400000US39139001900,39139001900,"Census Tract 19, Richland County, Ohio",6121,19,5939,119,74,72,0,15,0,15,0,15,10,17,98,81,9,16,89,78
1400000US39139002000,39139002000,"Census Tract 20, Richland County, Ohio",5643,309,5535,306,0,15,13,21,0,15,22,30,0,15,73,60,0,15,73,60
1400000US39139002101,39139002101,"Census Tract 21.01, Richland County, Ohio",5452,376,4570,494,477,295,26,45,83,75,0,15,0,15,296,217,0,15,296,217
1400000US39139002102,39139002102,"Census Tract 21.02, Richland County, Ohio",4411,258,4178,308,48,44,0,11,15,17,0,11,0,11,170,155,7,13,163,157
1400000US39139002200,39139002200,"Census Tract 22, Richland County, Ohio",6897,16,6530,256,44,62,0,15,13,19,0,15,42,66,268,247,0,15,268,247
1400000US39139002300,39139002300,"Census Tract 23, Richland County, Ohio",6300,403,5876,439,137,119,8,13,112,122,0,15,113,116,54,54,0,15,54,54
1400000US39139002400,39139002400,"Census Tract 24, Richland County, Ohio",5514,295,4778,396,120,118,0,15,460,228,0,15,99,108,57,62,0,15,57,62
1400000US39139002500,39139002500,"Census Tract 25, Richland County, Ohio",4392,308,4336,307,0,11,0,11,20,25,0,11,0,11,36,44,0,11,36,44
1400000US39139002600,39139002600,"Census Tract 26, Richland County, Ohio",4559,308,4390,325,0,11,19,30,0,11,0,11,0,11,150,163,0,11,150,163
1400000US39139002700,39139002700,"Census Tract 27, Richland County, Ohio",4596,387,4551,390,30,38,0,11,0,11,0,11,15,27,0,11,0,11,0,11
1400000US39139002800,39139002800,"Census Tract 28, Richland County, Ohio",4018,334,3930,334,0,11,6,7,3,6,0,11,0,11,79,49,0,11,79,49
1400000US39139002900,39139002900,"Census Tract 29, Richland County, Ohio",4317,310,4205,304,0,11,0,11,0,11,0,11,20,34,92,97,19,37,73,94
1400000US39139003001,39139003001,"Census Tract 30.01, Richland County, Ohio",5289,330,5248,329,29,26,0,15,4,6,0,15,0,15,8,14,0,15,8,14
1400000US39139003002,39139003002,"Census Tract 30.02, Richland County, Ohio",3517,178,3220,219,0,11,7,12,8,12,0,11,98,135,184,153,0,11,184,153
1400000US39139003100,39139003100,"Census Tract 31, Richland County, Ohio",2028,216,1077,202,753,161,5,13,0,11,0,11,39,45,154,68,20,26,134,66
1400000US39141955500,39141955500,"Census Tract 9555, Ross County, Ohio",6392,439,6289,430,2,4,0,15,13,23,0,15,0,15,88,52,0,15,88,52
1400000US39141955601,39141955601,"Census Tract 9556.01, Ross County, Ohio",2245,247,2181,243,48,45,0,11,0,11,0,11,0,11,16,16,0,11,16,16
1400000US39141955602,39141955602,"Census Tract 9556.02, Ross County, Ohio",5311,298,3133,255,1896,185,10,13,5,9,0,15,54,36,213,66,15,17,198,64
1400000US39141955603,39141955603,"Census Tract 9556.03, Ross County, Ohio",4111,264,3941,247,79,59,0,11,0,11,0,11,38,49,53,42,0,11,53,42
1400000US39141955700,39141955700,"Census Tract 9557, Ross County, Ohio",5832,423,5463,452,69,70,4,7,0,15,0,15,2,5,294,251,0,15,294,251
1400000US39141955800,39141955800,"Census Tract 9558, Ross County, Ohio",7061,512,6680,526,204,165,0,15,0,15,0,15,25,41,152,96,0,15,152,96
1400000US39141955900,39141955900,"Census Tract 9559, Ross County, Ohio",4112,316,3664,322,194,97,0,11,96,91,0,11,50,80,108,62,0,11,108,62
1400000US39141956000,39141956000,"Census Tract 9560, Ross County, Ohio",5451,452,4938,429,183,121,0,15,34,44,0,15,12,21,284,172,97,139,187,112
1400000US39141956100,39141956100,"Census Tract 9561, Ross County, Ohio",3912,286,3344,291,310,92,0,11,23,32,16,20,3,8,216,105,0,11,216,105
